turn,n_count,episode_id,decay_score,topic_label,n_total_in_store
40,10,66c98bcc-2e06-4b06-b287-1d2a4a4653bf,0.9993149789008245,353f67e4-6ffa-4386-854f-de3da3af850a,39
40,10,e35a01bd-c1f8-48c4-9269-c777e93a1227,0.9993149788730658,1a9bdae5-9396-4cf9-a969-61d73ee8616f,39
40,10,4f01f428-cb50-481c-b802-1583664bbea5,0.9993149788730658,c37f333d-63e0-417f-b8d5-d251477f7eea,39
40,10,34187a01-c51d-4bc8-bd9c-90915717980a,0.9993149788453071,a7985c10-d97f-45bb-b3da-11433108ba43,39
40,10,8b691aef-fa36-40e4-87cb-642a1649883a,0.9993149788453071,ce38e723-859f-41d4-a5a4-2d157af73574,39
40,10,33b36e44-8f5e-43a2-ad5c-c479a313ffab,0.9993149788175483,ce38e723-859f-41d4-a5a4-2d157af73574,39
40,10,1be1f146-bf54-44ef-85f7-1325afb1883a,1.0,4f86b10c-4e02-4029-b3b0-73bad8c3388f,39
41,10,069b1fe5-a4ba-4e49-a2b1-8e42b3308a80,0.9993132779293843,ce38e723-859f-41d4-a5a4-2d157af73574,40
41,10,85e15072-7f49-471c-823d-fe75fb12ef6c,0.9993132777073147,ce38e723-859f-41d4-a5a4-2d157af73574,40
41,10,afbac3cb-a246-4194-81ff-1dced270d53b,0.999313277679556,c46fd36b-5cbf-4d29-9c14-d12a5c67afe1,40
41,10,66c98bcc-2e06-4b06-b287-1d2a4a4653bf,0.999313277679556,353f67e4-6ffa-4386-854f-de3da3af850a,40
41,10,e35a01bd-c1f8-48c4-9269-c777e93a1227,0.9993132776517973,1a9bdae5-9396-4cf9-a969-61d73ee8616f,40
41,10,4f01f428-cb50-481c-b802-1583664bbea5,0.9993132776517973,c37f333d-63e0-417f-b8d5-d251477f7eea,40
41,10,34187a01-c51d-4bc8-bd9c-90915717980a,0.9993132776240387,a7985c10-d97f-45bb-b3da-11433108ba43,40
41,10,8b691aef-fa36-40e4-87cb-642a1649883a,0.9993132776240387,ce38e723-859f-41d4-a5a4-2d157af73574,40
41,10,33b36e44-8f5e-43a2-ad5c-c479a313ffab,0.9993132775962799,ce38e723-859f-41d4-a5a4-2d157af73574,40
42,10,069b1fe5-a4ba-4e49-a2b1-8e42b3308a80,0.9993019113329079,ce38e723-859f-41d4-a5a4-2d157af73574,41
42,10,85e15072-7f49-471c-823d-fe75fb12ef6c,0.9993019110830824,ce38e723-859f-41d4-a5a4-2d157af73574,41
42,10,afbac3cb-a246-4194-81ff-1dced270d53b,0.999301911055324,c46fd36b-5cbf-4d29-9c14-d12a5c67afe1,41
42,10,66c98bcc-2e06-4b06-b287-1d2a4a4653bf,0.9993019110275656,353f67e4-6ffa-4386-854f-de3da3af850a,41
42,10,e35a01bd-c1f8-48c4-9269-c777e93a1227,0.9993019110275656,1a9bdae5-9396-4cf9-a969-61d73ee8616f,41
42,10,4f01f428-cb50-481c-b802-1583664bbea5,0.9993019109998073,c37f333d-63e0-417f-b8d5-d251477f7eea,41
42,10,34187a01-c51d-4bc8-bd9c-90915717980a,0.9993019109998073,a7985c10-d97f-45bb-b3da-11433108ba43,41
42,10,8b691aef-fa36-40e4-87cb-642a1649883a,0.9993019109720488,ce38e723-859f-41d4-a5a4-2d157af73574,41
42,10,33b36e44-8f5e-43a2-ad5c-c479a313ffab,0.9993019109720488,ce38e723-859f-41d4-a5a4-2d157af73574,41
42,10,d186267d-176c-4ae4-ad9e-29fe3447dce3,1.0,91d353cf-b506-46ec-b2c7-eeb3ab564ad9,41
43,10,069b1fe5-a4ba-4e49-a2b1-8e42b3308a80,0.9993417307265674,ce38e723-859f-41d4-a5a4-2d157af73574,42
43,10,85e15072-7f49-471c-823d-fe75fb12ef6c,0.9993417305044915,ce38e723-859f-41d4-a5a4-2d157af73574,42
43,10,afbac3cb-a246-4194-81ff-1dced270d53b,0.999341730476732,c46fd36b-5cbf-4d29-9c14-d12a5c67afe1,42
43,10,66c98bcc-2e06-4b06-b287-1d2a4a4653bf,0.9993417304489725,353f67e4-6ffa-4386-854f-de3da3af850a,42
43,10,e35a01bd-c1f8-48c4-9269-c777e93a1227,0.9993417304489725,1a9bdae5-9396-4cf9-a969-61d73ee8616f,42
43,10,4f01f428-cb50-481c-b802-1583664bbea5,0.999341730421213,c37f333d-63e0-417f-b8d5-d251477f7eea,42
43,10,34187a01-c51d-4bc8-bd9c-90915717980a,0.999341730421213,a7985c10-d97f-45bb-b3da-11433108ba43,42
43,10,8b691aef-fa36-40e4-87cb-642a1649883a,0.9993417303934535,ce38e723-859f-41d4-a5a4-2d157af73574,42
43,10,33b36e44-8f5e-43a2-ad5c-c479a313ffab,0.9993417303934535,ce38e723-859f-41d4-a5a4-2d157af73574,42
43,10,69c20685-011d-496a-bc3b-5c867c5faaac,1.0,64250c6a-f095-4480-9824-5d527e5493f9,42
44,10,069b1fe5-a4ba-4e49-a2b1-8e42b3308a80,0.9992833076134303,ce38e723-859f-41d4-a5a4-2d157af73574,43
44,10,85e15072-7f49-471c-823d-fe75fb12ef6c,0.9992833073913674,ce38e723-859f-41d4-a5a4-2d157af73574,43
44,10,afbac3cb-a246-4194-81ff-1dced270d53b,0.9992833073636095,c46fd36b-5cbf-4d29-9c14-d12a5c67afe1,43
44,10,66c98bcc-2e06-4b06-b287-1d2a4a4653bf,0.9992833073636095,353f67e4-6ffa-4386-854f-de3da3af850a,43
44,10,e35a01bd-c1f8-48c4-9269-c777e93a1227,0.9992833073358517,1a9bdae5-9396-4cf9-a969-61d73ee8616f,43
44,10,4f01f428-cb50-481c-b802-1583664bbea5,0.9992833073358517,c37f333d-63e0-417f-b8d5-d251477f7eea,43
44,10,34187a01-c51d-4bc8-bd9c-90915717980a,0.9992833073080938,a7985c10-d97f-45bb-b3da-11433108ba43,43
44,10,8b691aef-fa36-40e4-87cb-642a1649883a,0.9992833072803359,ce38e723-859f-41d4-a5a4-2d157af73574,43
44,10,33b36e44-8f5e-43a2-ad5c-c479a313ffab,0.9992833072803359,ce38e723-859f-41d4-a5a4-2d157af73574,43
44,10,20601c5d-557e-4bb0-8b21-9556502c63ef,1.0,ddbd85a7-5adb-4cb9-b487-2c0bcff4b38a,43
45,10,069b1fe5-a4ba-4e49-a2b1-8e42b3308a80,0.999314848184882,ce38e723-859f-41d4-a5a4-2d157af73574,44
45,10,85e15072-7f49-471c-823d-fe75fb12ef6c,0.9993148479628121,ce38e723-859f-41d4-a5a4-2d157af73574,44
45,10,afbac3cb-a246-4194-81ff-1dced270d53b,0.9993148479628121,c46fd36b-5cbf-4d29-9c14-d12a5c67afe1,44
45,10,66c98bcc-2e06-4b06-b287-1d2a4a4653bf,0.9993148479350533,353f67e4-6ffa-4386-854f-de3da3af850a,44
45,10,e35a01bd-c1f8-48c4-9269-c777e93a1227,0.9993148479350533,1a9bdae5-9396-4cf9-a969-61d73ee8616f,44
45,10,4f01f428-cb50-481c-b802-1583664bbea5,0.9993148479072946,c37f333d-63e0-417f-b8d5-d251477f7eea,44
45,10,34187a01-c51d-4bc8-bd9c-90915717980a,0.9993148478795358,a7985c10-d97f-45bb-b3da-11433108ba43,44
45,10,8b691aef-fa36-40e4-87cb-642a1649883a,0.9993148478795358,ce38e723-859f-41d4-a5a4-2d157af73574,44
45,10,33b36e44-8f5e-43a2-ad5c-c479a313ffab,0.9993148478517772,ce38e723-859f-41d4-a5a4-2d157af73574,44
45,10,840170d2-3bc5-47e0-8cf4-f7156347566c,1.0,e2e81ff6-396c-49cf-ac7f-d980a523bf58,44
46,10,069b1fe5-a4ba-4e49-a2b1-8e42b3308a80,0.9993017572183583,ce38e723-859f-41d4-a5a4-2d157af73574,45
46,10,85e15072-7f49-471c-823d-fe75fb12ef6c,0.9993017569962912,ce38e723-859f-41d4-a5a4-2d157af73574,45
46,10,afbac3cb-a246-4194-81ff-1dced270d53b,0.9993017569685329,c46fd36b-5cbf-4d29-9c14-d12a5c67afe1,45
46,10,66c98bcc-2e06-4b06-b287-1d2a4a4653bf,0.9993017569407745,353f67e4-6ffa-4386-854f-de3da3af850a,45
46,10,e35a01bd-c1f8-48c4-9269-c777e93a1227,0.9993017569407745,1a9bdae5-9396-4cf9-a969-61d73ee8616f,45
46,10,4f01f428-cb50-481c-b802-1583664bbea5,0.9993017569130161,c37f333d-63e0-417f-b8d5-d251477f7eea,45
46,10,34187a01-c51d-4bc8-bd9c-90915717980a,0.9993017569130161,a7985c10-d97f-45bb-b3da-11433108ba43,45
46,10,8b691aef-fa36-40e4-87cb-642a1649883a,0.9993017568852577,ce38e723-859f-41d4-a5a4-2d157af73574,45
46,10,33b36e44-8f5e-43a2-ad5c-c479a313ffab,0.9993017568852577,ce38e723-859f-41d4-a5a4-2d157af73574,45
46,10,0370e361-0f79-4bf5-84e7-76627b21e920,1.0,8245555b-67f0-4980-be67-0197ddb66cd9,45
47,10,069b1fe5-a4ba-4e49-a2b1-8e42b3308a80,0.9993058822612508,ce38e723-859f-41d4-a5a4-2d157af73574,46
47,10,85e15072-7f49-471c-823d-fe75fb12ef6c,0.9993058820391829,ce38e723-859f-41d4-a5a4-2d157af73574,46
47,10,afbac3cb-a246-4194-81ff-1dced270d53b,0.9993058820114245,c46fd36b-5cbf-4d29-9c14-d12a5c67afe1,46
47,10,66c98bcc-2e06-4b06-b287-1d2a4a4653bf,0.9993058819836659,353f67e4-6ffa-4386-854f-de3da3af850a,46
47,10,e35a01bd-c1f8-48c4-9269-c777e93a1227,0.9993058819836659,1a9bdae5-9396-4cf9-a969-61d73ee8616f,46
47,10,4f01f428-cb50-481c-b802-1583664bbea5,0.9993058819559074,c37f333d-63e0-417f-b8d5-d251477f7eea,46
47,10,34187a01-c51d-4bc8-bd9c-90915717980a,0.9993058819559074,a7985c10-d97f-45bb-b3da-11433108ba43,46
47,10,8b691aef-fa36-40e4-87cb-642a1649883a,0.999305881928149,ce38e723-859f-41d4-a5a4-2d157af73574,46
47,10,33b36e44-8f5e-43a2-ad5c-c479a313ffab,0.999305881928149,ce38e723-859f-41d4-a5a4-2d157af73574,46
47,10,d374d3fc-4220-4842-91a6-3d1df25ded20,1.0,64250c6a-f095-4480-9824-5d527e5493f9,46
48,10,069b1fe5-a4ba-4e49-a2b1-8e42b3308a80,0.9993024037945628,ce38e723-859f-41d4-a5a4-2d157af73574,47
48,10,85e15072-7f49-471c-823d-fe75fb12ef6c,0.9993024035724956,ce38e723-859f-41d4-a5a4-2d157af73574,47
48,10,afbac3cb-a246-4194-81ff-1dced270d53b,0.9993024035447372,c46fd36b-5cbf-4d29-9c14-d12a5c67afe1,47
48,10,66c98bcc-2e06-4b06-b287-1d2a4a4653bf,0.9993024035169787,353f67e4-6ffa-4386-854f-de3da3af850a,47
48,10,e35a01bd-c1f8-48c4-9269-c777e93a1227,0.9993024035169787,1a9bdae5-9396-4cf9-a969-61d73ee8616f,47
48,10,4f01f428-cb50-481c-b802-1583664bbea5,0.9993024034892204,c37f333d-63e0-417f-b8d5-d251477f7eea,47
48,10,34187a01-c51d-4bc8-bd9c-90915717980a,0.9993024034614619,a7985c10-d97f-45bb-b3da-11433108ba43,47
48,10,8b691aef-fa36-40e4-87cb-642a1649883a,0.9993024034614619,ce38e723-859f-41d4-a5a4-2d157af73574,47
48,10,33b36e44-8f5e-43a2-ad5c-c479a313ffab,0.9993024034337036,ce38e723-859f-41d4-a5a4-2d157af73574,47
48,10,0d122d60-8b0c-44d5-8fd8-3b1868227e7e,1.0,c1b265a8-2d4d-40fd-9014-8aafb3fc2cc1,47
49,10,069b1fe5-a4ba-4e49-a2b1-8e42b3308a80,0.99946537029875,ce38e723-859f-41d4-a5a4-2d157af73574,48
49,10,85e15072-7f49-471c-823d-fe75fb12ef6c,0.9994653700766466,ce38e723-859f-41d4-a5a4-2d157af73574,48
49,10,afbac3cb-a246-4194-81ff-1dced270d53b,0.9994653700488837,c46fd36b-5cbf-4d29-9c14-d12a5c67afe1,48
49,10,66c98bcc-2e06-4b06-b287-1d2a4a4653bf,0.9994653700488837,353f67e4-6ffa-4386-854f-de3da3af850a,48
49,10,e35a01bd-c1f8-48c4-9269-c777e93a1227,0.9994653700211208,1a9bdae5-9396-4cf9-a969-61d73ee8616f,48
49,10,4f01f428-cb50-481c-b802-1583664bbea5,0.9994653699933579,c37f333d-63e0-417f-b8d5-d251477f7eea,48
49,10,34187a01-c51d-4bc8-bd9c-90915717980a,0.9994653699933579,a7985c10-d97f-45bb-b3da-11433108ba43,48
49,10,8b691aef-fa36-40e4-87cb-642a1649883a,0.9994653699655949,ce38e723-859f-41d4-a5a4-2d157af73574,48
49,10,33b36e44-8f5e-43a2-ad5c-c479a313ffab,0.9994653699655949,ce38e723-859f-41d4-a5a4-2d157af73574,48
49,10,d596f277-ab28-4ae5-950f-e5fa5909e0fe,1.0,84e7fb5d-0475-47b9-9a5f-07e0e37ba130,48
50,10,069b1fe5-a4ba-4e49-a2b1-8e42b3308a80,0.9993496424630893,ce38e723-859f-41d4-a5a4-2d157af73574,49
50,10,85e15072-7f49-471c-823d-fe75fb12ef6c,0.9993496422410116,ce38e723-859f-41d4-a5a4-2d157af73574,49
50,10,afbac3cb-a246-4194-81ff-1dced270d53b,0.999349642213252,c46fd36b-5cbf-4d29-9c14-d12a5c67afe1,49
50,10,66c98bcc-2e06-4b06-b287-1d2a4a4653bf,0.9993496421854923,353f67e4-6ffa-4386-854f-de3da3af850a,49
50,10,e35a01bd-c1f8-48c4-9269-c777e93a1227,0.9993496421854923,1a9bdae5-9396-4cf9-a969-61d73ee8616f,49
50,10,4f01f428-cb50-481c-b802-1583664bbea5,0.9993496421577325,c37f333d-63e0-417f-b8d5-d251477f7eea,49
50,10,34187a01-c51d-4bc8-bd9c-90915717980a,0.9993496421577325,a7985c10-d97f-45bb-b3da-11433108ba43,49
50,10,8b691aef-fa36-40e4-87cb-642a1649883a,0.9993496421299728,ce38e723-859f-41d4-a5a4-2d157af73574,49
50,10,33b36e44-8f5e-43a2-ad5c-c479a313ffab,0.9993496421299728,ce38e723-859f-41d4-a5a4-2d157af73574,49
50,10,de58c5bd-dad0-4570-8e93-d0c2f2181833,1.0,516bfd80-9334-4b4f-b329-e01fd567c7fb,49
51,10,069b1fe5-a4ba-4e49-a2b1-8e42b3308a80,0.9992847808634483,ce38e723-859f-41d4-a5a4-2d157af73574,50
51,10,85e15072-7f49-471c-823d-fe75fb12ef6c,0.999284780641385,ce38e723-859f-41d4-a5a4-2d157af73574,50
51,10,afbac3cb-a246-4194-81ff-1dced270d53b,0.9992847806136271,c46fd36b-5cbf-4d29-9c14-d12a5c67afe1,50
51,10,66c98bcc-2e06-4b06-b287-1d2a4a4653bf,0.9992847805858692,353f67e4-6ffa-4386-854f-de3da3af850a,50
51,10,e35a01bd-c1f8-48c4-9269-c777e93a1227,0.9992847805858692,1a9bdae5-9396-4cf9-a969-61d73ee8616f,50
51,10,4f01f428-cb50-481c-b802-1583664bbea5,0.9992847805581113,c37f333d-63e0-417f-b8d5-d251477f7eea,50
51,10,34187a01-c51d-4bc8-bd9c-90915717980a,0.9992847805581113,a7985c10-d97f-45bb-b3da-11433108ba43,50
51,10,8b691aef-fa36-40e4-87cb-642a1649883a,0.9992847805303534,ce38e723-859f-41d4-a5a4-2d157af73574,50
51,10,33b36e44-8f5e-43a2-ad5c-c479a313ffab,0.9992847805025955,ce38e723-859f-41d4-a5a4-2d157af73574,50
51,10,a930d070-0462-479d-8f2f-c3be88c11b4d,1.0,84e7fb5d-0475-47b9-9a5f-07e0e37ba130,50
52,10,069b1fe5-a4ba-4e49-a2b1-8e42b3308a80,0.9992717607672189,ce38e723-859f-41d4-a5a4-2d157af73574,51
52,10,85e15072-7f49-471c-823d-fe75fb12ef6c,0.9992717605451585,ce38e723-859f-41d4-a5a4-2d157af73574,51
52,10,afbac3cb-a246-4194-81ff-1dced270d53b,0.999271760517401,c46fd36b-5cbf-4d29-9c14-d12a5c67afe1,51
52,10,66c98bcc-2e06-4b06-b287-1d2a4a4653bf,0.999271760517401,353f67e4-6ffa-4386-854f-de3da3af850a,51
52,10,e35a01bd-c1f8-48c4-9269-c777e93a1227,0.9992717604896435,1a9bdae5-9396-4cf9-a969-61d73ee8616f,51
52,10,4f01f428-cb50-481c-b802-1583664bbea5,0.9992717604618859,c37f333d-63e0-417f-b8d5-d251477f7eea,51
52,10,34187a01-c51d-4bc8-bd9c-90915717980a,0.9992717604618859,a7985c10-d97f-45bb-b3da-11433108ba43,51
52,10,8b691aef-fa36-40e4-87cb-642a1649883a,0.9992717604341284,ce38e723-859f-41d4-a5a4-2d157af73574,51
52,10,33b36e44-8f5e-43a2-ad5c-c479a313ffab,0.9992717604341284,ce38e723-859f-41d4-a5a4-2d157af73574,51
52,10,66e9b6d0-c2c3-4c48-ae4a-52e9b0386a28,1.0,ce38e723-859f-41d4-a5a4-2d157af73574,51
53,10,069b1fe5-a4ba-4e49-a2b1-8e42b3308a80,0.9993309050272734,ce38e723-859f-41d4-a5a4-2d157af73574,52
53,10,85e15072-7f49-471c-823d-fe75fb12ef6c,0.9993309047774406,ce38e723-859f-41d4-a5a4-2d157af73574,52
53,10,afbac3cb-a246-4194-81ff-1dced270d53b,0.9993309047496814,c46fd36b-5cbf-4d29-9c14-d12a5c67afe1,52
53,10,66c98bcc-2e06-4b06-b287-1d2a4a4653bf,0.9993309047496814,353f67e4-6ffa-4386-854f-de3da3af850a,52
53,10,e35a01bd-c1f8-48c4-9269-c777e93a1227,0.9993309047219222,1a9bdae5-9396-4cf9-a969-61d73ee8616f,52
53,10,4f01f428-cb50-481c-b802-1583664bbea5,0.9993309047219222,c37f333d-63e0-417f-b8d5-d251477f7eea,52
53,10,34187a01-c51d-4bc8-bd9c-90915717980a,0.9993309046941631,a7985c10-d97f-45bb-b3da-11433108ba43,52
53,10,8b691aef-fa36-40e4-87cb-642a1649883a,0.9993309046664038,ce38e723-859f-41d4-a5a4-2d157af73574,52
53,10,33b36e44-8f5e-43a2-ad5c-c479a313ffab,0.9993309046664038,ce38e723-859f-41d4-a5a4-2d157af73574,52
53,10,98f67ea4-2d08-4c14-aac2-60cfc9784866,1.0,f05044ca-831d-443b-a4a0-4eb239e08cf2,52
54,10,069b1fe5-a4ba-4e49-a2b1-8e42b3308a80,0.999312517119165,ce38e723-859f-41d4-a5a4-2d157af73574,53
54,10,85e15072-7f49-471c-823d-fe75fb12ef6c,0.9993125168693369,ce38e723-859f-41d4-a5a4-2d157af73574,53
54,10,afbac3cb-a246-4194-81ff-1dced270d53b,0.9993125168693369,c46fd36b-5cbf-4d29-9c14-d12a5c67afe1,53
54,10,66c98bcc-2e06-4b06-b287-1d2a4a4653bf,0.9993125168415782,353f67e4-6ffa-4386-854f-de3da3af850a,53
54,10,e35a01bd-c1f8-48c4-9269-c777e93a1227,0.9993125168415782,1a9bdae5-9396-4cf9-a969-61d73ee8616f,53
54,10,4f01f428-cb50-481c-b802-1583664bbea5,0.9993125168138195,c37f333d-63e0-417f-b8d5-d251477f7eea,53
54,10,34187a01-c51d-4bc8-bd9c-90915717980a,0.9993125167860608,a7985c10-d97f-45bb-b3da-11433108ba43,53
54,10,8b691aef-fa36-40e4-87cb-642a1649883a,0.9993125167860608,ce38e723-859f-41d4-a5a4-2d157af73574,53
54,10,33b36e44-8f5e-43a2-ad5c-c479a313ffab,0.9993125167583021,ce38e723-859f-41d4-a5a4-2d157af73574,53
54,10,7c16e558-dc4e-4d58-836b-b78e48c2b411,1.0,ce38e723-859f-41d4-a5a4-2d157af73574,53
55,10,069b1fe5-a4ba-4e49-a2b1-8e42b3308a80,0.9993410349073701,ce38e723-859f-41d4-a5a4-2d157af73574,54
55,10,85e15072-7f49-471c-823d-fe75fb12ef6c,0.9993410346852943,ce38e723-859f-41d4-a5a4-2d157af73574,54
55,10,afbac3cb-a246-4194-81ff-1dced270d53b,0.9993410346575349,c46fd36b-5cbf-4d29-9c14-d12a5c67afe1,54
55,10,66c98bcc-2e06-4b06-b287-1d2a4a4653bf,0.9993410346297754,353f67e4-6ffa-4386-854f-de3da3af850a,54
55,10,e35a01bd-c1f8-48c4-9269-c777e93a1227,0.9993410346297754,1a9bdae5-9396-4cf9-a969-61d73ee8616f,54
55,10,4f01f428-cb50-481c-b802-1583664bbea5,0.999341034602016,c37f333d-63e0-417f-b8d5-d251477f7eea,54
55,10,34187a01-c51d-4bc8-bd9c-90915717980a,0.999341034602016,a7985c10-d97f-45bb-b3da-11433108ba43,54
55,10,8b691aef-fa36-40e4-87cb-642a1649883a,0.9993410345742565,ce38e723-859f-41d4-a5a4-2d157af73574,54
55,10,33b36e44-8f5e-43a2-ad5c-c479a313ffab,0.9993410345742565,ce38e723-859f-41d4-a5a4-2d157af73574,54
55,10,9d1b4b0a-ca93-4bf0-be06-b77b1576cd22,1.0,64250c6a-f095-4480-9824-5d527e5493f9,54
56,10,069b1fe5-a4ba-4e49-a2b1-8e42b3308a80,0.9996983907154502,ce38e723-859f-41d4-a5a4-2d157af73574,55
56,10,85e15072-7f49-471c-823d-fe75fb12ef6c,0.9996983904655256,ce38e723-859f-41d4-a5a4-2d157af73574,55
56,10,afbac3cb-a246-4194-81ff-1dced270d53b,0.9996983904377562,c46fd36b-5cbf-4d29-9c14-d12a5c67afe1,55
56,10,66c98bcc-2e06-4b06-b287-1d2a4a4653bf,0.9996983904377562,353f67e4-6ffa-4386-854f-de3da3af850a,55
56,10,e35a01bd-c1f8-48c4-9269-c777e93a1227,0.9996983904099868,1a9bdae5-9396-4cf9-a969-61d73ee8616f,55
56,10,4f01f428-cb50-481c-b802-1583664bbea5,0.9996983903822174,c37f333d-63e0-417f-b8d5-d251477f7eea,55
56,10,34187a01-c51d-4bc8-bd9c-90915717980a,0.9996983903822174,a7985c10-d97f-45bb-b3da-11433108ba43,55
56,10,8b691aef-fa36-40e4-87cb-642a1649883a,0.999698390354448,ce38e723-859f-41d4-a5a4-2d157af73574,55
56,10,33b36e44-8f5e-43a2-ad5c-c479a313ffab,0.999698390354448,ce38e723-859f-41d4-a5a4-2d157af73574,55
57,10,069b1fe5-a4ba-4e49-a2b1-8e42b3308a80,0.9994577811371402,ce38e723-859f-41d4-a5a4-2d157af73574,56
57,10,85e15072-7f49-471c-823d-fe75fb12ef6c,0.9994577808872758,ce38e723-859f-41d4-a5a4-2d157af73574,56
57,10,afbac3cb-a246-4194-81ff-1dced270d53b,0.9994577808595131,c46fd36b-5cbf-4d29-9c14-d12a5c67afe1,56
57,10,66c98bcc-2e06-4b06-b287-1d2a4a4653bf,0.9994577808595131,353f67e4-6ffa-4386-854f-de3da3af850a,56
57,10,e35a01bd-c1f8-48c4-9269-c777e93a1227,0.9994577808317504,1a9bdae5-9396-4cf9-a969-61d73ee8616f,56
57,10,4f01f428-cb50-481c-b802-1583664bbea5,0.9994577808039876,c37f333d-63e0-417f-b8d5-d251477f7eea,56
57,10,34187a01-c51d-4bc8-bd9c-90915717980a,0.9994577808039876,a7985c10-d97f-45bb-b3da-11433108ba43,56
57,10,8b691aef-fa36-40e4-87cb-642a1649883a,0.9994577807762249,ce38e723-859f-41d4-a5a4-2d157af73574,56
57,10,33b36e44-8f5e-43a2-ad5c-c479a313ffab,0.9994577807762249,ce38e723-859f-41d4-a5a4-2d157af73574,56
58,10,069b1fe5-a4ba-4e49-a2b1-8e42b3308a80,0.9993248983726064,ce38e723-859f-41d4-a5a4-2d157af73574,57
58,10,85e15072-7f49-471c-823d-fe75fb12ef6c,0.9993248981505343,ce38e723-859f-41d4-a5a4-2d157af73574,57
58,10,afbac3cb-a246-4194-81ff-1dced270d53b,0.9993248981227753,c46fd36b-5cbf-4d29-9c14-d12a5c67afe1,57
58,10,66c98bcc-2e06-4b06-b287-1d2a4a4653bf,0.9993248980950162,353f67e4-6ffa-4386-854f-de3da3af850a,57
58,10,e35a01bd-c1f8-48c4-9269-c777e93a1227,0.9993248980950162,1a9bdae5-9396-4cf9-a969-61d73ee8616f,57
58,10,4f01f428-cb50-481c-b802-1583664bbea5,0.9993248980672572,c37f333d-63e0-417f-b8d5-d251477f7eea,57
58,10,34187a01-c51d-4bc8-bd9c-90915717980a,0.9993248980672572,a7985c10-d97f-45bb-b3da-11433108ba43,57
58,10,8b691aef-fa36-40e4-87cb-642a1649883a,0.9993248980394981,ce38e723-859f-41d4-a5a4-2d157af73574,57
58,10,33b36e44-8f5e-43a2-ad5c-c479a313ffab,0.9993248980394981,ce38e723-859f-41d4-a5a4-2d157af73574,57
58,10,3df6e28b-2e58-4f24-8273-a543802748a6,1.0,ce38e723-859f-41d4-a5a4-2d157af73574,57
59,10,069b1fe5-a4ba-4e49-a2b1-8e42b3308a80,0.9993131832722144,ce38e723-859f-41d4-a5a4-2d157af73574,58
59,10,85e15072-7f49-471c-823d-fe75fb12ef6c,0.9993131830501448,ce38e723-859f-41d4-a5a4-2d157af73574,58
59,10,afbac3cb-a246-4194-81ff-1dced270d53b,0.9993131830223861,c46fd36b-5cbf-4d29-9c14-d12a5c67afe1,58
59,10,66c98bcc-2e06-4b06-b287-1d2a4a4653bf,0.9993131830223861,353f67e4-6ffa-4386-854f-de3da3af850a,58
59,10,e35a01bd-c1f8-48c4-9269-c777e93a1227,0.9993131829946275,1a9bdae5-9396-4cf9-a969-61d73ee8616f,58
59,10,4f01f428-cb50-481c-b802-1583664bbea5,0.9993131829946275,c37f333d-63e0-417f-b8d5-d251477f7eea,58
59,10,34187a01-c51d-4bc8-bd9c-90915717980a,0.9993131829668688,a7985c10-d97f-45bb-b3da-11433108ba43,58
59,10,8b691aef-fa36-40e4-87cb-642a1649883a,0.99931318293911,ce38e723-859f-41d4-a5a4-2d157af73574,58
59,10,33b36e44-8f5e-43a2-ad5c-c479a313ffab,0.99931318293911,ce38e723-859f-41d4-a5a4-2d157af73574,58
59,10,48014476-8c2d-4545-ab6a-bff7235d5b9e,1.0,0dc917ad-eb7c-46ab-a0f2-22b3609d8076,58
60,10,069b1fe5-a4ba-4e49-a2b1-8e42b3308a80,0.9993131061863088,ce38e723-859f-41d4-a5a4-2d157af73574,59
60,10,85e15072-7f49-471c-823d-fe75fb12ef6c,0.9993131059642392,ce38e723-859f-41d4-a5a4-2d157af73574,59
60,10,afbac3cb-a246-4194-81ff-1dced270d53b,0.9993131059364805,c46fd36b-5cbf-4d29-9c14-d12a5c67afe1,59
60,10,66c98bcc-2e06-4b06-b287-1d2a4a4653bf,0.9993131059087218,353f67e4-6ffa-4386-854f-de3da3af850a,59
60,10,e35a01bd-c1f8-48c4-9269-c777e93a1227,0.9993131059087218,1a9bdae5-9396-4cf9-a969-61d73ee8616f,59
60,10,4f01f428-cb50-481c-b802-1583664bbea5,0.9993131058809631,c37f333d-63e0-417f-b8d5-d251477f7eea,59
60,10,34187a01-c51d-4bc8-bd9c-90915717980a,0.9993131058809631,a7985c10-d97f-45bb-b3da-11433108ba43,59
60,10,8b691aef-fa36-40e4-87cb-642a1649883a,0.9993131058532044,ce38e723-859f-41d4-a5a4-2d157af73574,59
60,10,33b36e44-8f5e-43a2-ad5c-c479a313ffab,0.9993131058532044,ce38e723-859f-41d4-a5a4-2d157af73574,59
60,10,74040000-5401-4d33-8d92-1903fd55ddac,1.0,64250c6a-f095-4480-9824-5d527e5493f9,59
61,10,069b1fe5-a4ba-4e49-a2b1-8e42b3308a80,0.9994615894116944,ce38e723-859f-41d4-a5a4-2d157af73574,60
61,10,85e15072-7f49-471c-823d-fe75fb12ef6c,0.9994615891895918,ce38e723-859f-41d4-a5a4-2d157af73574,60
61,10,afbac3cb-a246-4194-81ff-1dced270d53b,0.9994615891618289,c46fd36b-5cbf-4d29-9c14-d12a5c67afe1,60
61,10,66c98bcc-2e06-4b06-b287-1d2a4a4653bf,0.9994615891340661,353f67e4-6ffa-4386-854f-de3da3af850a,60
